"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0DCFNHLNM","X004CJQDZ7","VIVOSUN Reinforced Clear Nursery Pots, 4/5/6 Inch, Pack of 36","'YOW3'","CA","35.61","16.21","16.21","centimeters","1.29","kilograms","0.0094","cubic meters","Standard-Size","0.1","0.0","9.0E-4","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0374","0.0","CAD","0.0374","--","N","N","0.0","--","0.0"
"B0DCG2W5TX","X004CJYH4B","VIVOSUN GrowHub Outlet Controller A10, Smart WiFi Outlet, Smart Plug, 15A 1800W, Remote Control, Compatible with Vivosun App for Grow Tent","'YOW3'","CA","6.8","6.0","4.2","centimeters","0.07","kilograms","2.0E-4","cubic meters","Standard-Size","31.4","0.0","0.0054","2026-04","7.5","weeks","40.0","0.0","30.53","0.0052","0.2148","0.0","CAD","0.2148","--","N","N","0.0","--","0.07"
"B0DCHFZN65","X004CJYH4L","VIVOSUN GrowHub A22 with Temperature & Humidity Sensor Probe","'YOW3'","CA","13.41","8.51","6.2","centimeters","0.25","kilograms","7.0E-4","cubic meters","Standard-Size","4.27","0.0","0.0014","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0547","0.0","CAD","0.0547","--","N","N","0.066","FBA_NEW_SELECTION:0.066","0.0"
"B0CGZYKSGK","X004CYKMQX","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Black White, UL Certified","'YOW3'","CA","17.5","10.0","3.4","centimeters","0.2","kilograms","6.0E-4","cubic meters","Standard-Size","6.0","0.0","0.0036","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.1428","0.0","CAD","0.1428","--","N","N","0.0","--","0.0"
"B0DDKLX3FZ","X004D5EDED","VIVOSUN Portable AC Sliding Door Vent Kit, 16.9""/21.2""-88.6"" Length Adjustable, Fits 5.1"" & 5.9"" Exhaust Hose for Sliding Doors or Windows, 5.9” Exhaust Hose Included","'YOW3'","CA","43.9","19.2","18.4","centimeters","3.06","kilograms","0.0155","cubic meters","Standard-Size","2.67","0.0","0.0398","2026-04","7.5","weeks","40.0","0.0","2.57","0.0398","1.5922","0.0","CAD","1.5922","--","N","N","0.0","--","0.1"
"B0DDKNBV3D","X004D5EDLL","VIVOSUN Portable AC Sliding Door Vent Kit, 16.9""/21.2""-88.6"" Length Adjustable, Fits 5.1” & 5.9” Exhaust Hose for Sliding Doors or Windows","'YOW3'","CA","44.1","18.3","11.1","centimeters","2.37","kilograms","0.009","cubic meters","Standard-Size","13.4","0.0","0.12","2026-04","7.5","weeks","40.0","0.0","13.4","0.12","4.8015","0.0","CAD","4.8015","--","N","N","0.0","--","0.0"
"B0BZYSC7TB","X004DZVTZT","VIVOSUN AeroWave E6 Grow Tent Fan 6”, EC Motor, Smart Wifi Control, US Patented Auto Oscillating Clip fan, Weatherproof IP-54, Strong Airflow but Quiet for Hydroponic Ventilation Circulation, 1-Pack","'YOW3'","CA","25.1","24.2","18.9","centimeters","1.12","kilograms","0.0115","cubic meters","Standard-Size","0.4","0.0","0.0046","2026-04","7.5","weeks","40.0","0.0","0.4","0.0046","0.1837","0.0","CAD","0.1837","--","N","N","0.0","--","0.0"
"B0BP1Y3CRM","X004DZX6P5","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","'YOW3'","CA","24.8","24.0","18.8","centimeters","1.08","kilograms","0.0112","cubic meters","Standard-Size","16.17","0.0","0.1499","2026-04","7.5","weeks","40.0","0.0","0.17","0.0019","5.9977","0.0","CAD","5.9977","--","N","N","0.0","--","2.83"
"B0BZYVVKQB","X004DZX821","VIVOSUN 2-Pack AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","'YOW3'","CA","48.2","24.2","19.0","centimeters","2.06","kilograms","0.0222","cubic meters","Oversize","1.43","0.0","0.0318","2026-04","9.6","weeks","28.0","0.0","0.0","0.0","0.8897","0.0","CAD","0.8897","--","N","N","0.0","--","0.0"
"B0DJV658NX","X004FAP10V","VIVOSUN AeroStream H09 Intelligent Wi-Fi Humidifier, 2.38 Gal / 9 L Humidifier with Temp & Humidity Probe, Smart Remote Control, Designed for Growers","'YOW3'","CA","44.6","35.1","19.0","centimeters","3.33","kilograms","0.0297","cubic meters","Oversize","1.03","0.0","0.0297","2026-04","9.6","weeks","28.0","0.0","0.7","0.0208","0.8331","0.0","CAD","0.8331","--","N","N","0.0","--","0.03"
"B0DNSXKN4G","X004H4F04H","VIVOSUN 4” Inline Booster Duct Fan with Speed Regulator, 130 CFM Quiet Exhaust Fan for HVAC Ventilation in Grow Tents, Basements, Bathrooms, Kitchens, and Attics","'YOW3'","CA","17.3","16.7","11.9","centimeters","0.53","kilograms","0.0034","cubic meters","Standard-Size","0.9","0.0","0.003","2026-04","7.5","weeks","40.0","0.0","0.07","2.0E-4","0.1192","0.0","CAD","0.1192","--","N","N","0.0","--","0.03"
"B0DQ81NLQL","X004HYAJ93","Maygrove 3-Pack 48” Bendable Moss Pole Monstera Plant Support for Climbing Indoors Plants, Coir Moss Poles Moss Sticks Plant Pole DIY, Plant Support Stake for Potted Plants","'YOW3'","CA","32.41","12.29","10.59","centimeters","0.64","kilograms","0.0042","cubic meters","Standard-Size","0.07","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","1.0E-4","0.0056","0.0","CAD","0.0056","--","N","N","0.0","--","0.03"
"B0DQ7VCK55","X004HYAOQL","Maygrove 3-Pack 28” Bendable Moss Pole Monstera Plant Support for Climbing Indoors Plants, Coir Moss Poles Sticks DIY, Plant Support Stake for Potted Plants","'YOW3'","CA","34.82","10.19","7.49","centimeters","0.45","kilograms","0.0027","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","1.0E-4","0.0035","0.0","CAD","0.0035","--","N","N","0.0","--","0.0"
"B0CQYD6HK5","X004KRHCV5","VIVOSUN 72 Rockwool Cubes & Net Pots Set for Hydroponics, 1.2” x 1.2” x 1.6” Cubes, 72 Plugs & 72 2” Net Cups for Hydroponic Growing, Seed-Starting, Cloning, Tower Gardens","'YOW3'","CA","32.59","19.3","16.41","centimeters","0.74","kilograms","0.0103","cubic meters","Standard-Size","0.2","0.0","0.0021","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0826","0.0","CAD","0.0826","--","N","N","0.0","--","0.0"
"B0DY71KW95","X004L5TDO5","VIVOSUN Growing Room Glasses Gray Full Spectrum 2pcs Glasses Case + Glasses Cloth","'YOW3'","CA","17.5","13.49","8.99","centimeters","0.23","kilograms","0.0021","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","1.0E-4","0.0028","0.0","CAD","0.0028","--","N","N","0.0","--","0.0"
"B0FBWDWK4R","X004PK5917","VIVOSUN Automatic Drip Irrigation Kit, Smart Watering System with 16 Drip Emitters, 4mm Fast Flow, App-Controlled A10 GrowHub, Quiet 15W Pump, Anti-Siphon & Filtered for Indoor & Outdoor Plants","'YOW3'","CA","27.89","18.49","8.71","centimeters","1.07","kilograms","0.0045","cubic meters","Standard-Size","3.43","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0","0.0","CAD","0.0","--","N","N","0.617","FBA_NEW_SELECTION:0.617","0.0"
"B0FGHGBPC3","X004QXNAEB","VIVOSUN 70oz Pump Sprayer, Portable Water Spray Bottle for Spraying Plants, Flowers, Weeds and Cleaning, Hand Pump with Side Filling Port, Measuring Cup, Adjustable Nozzles","'YOW3'","CA","34.1","21.5","14.8","centimeters","0.74","kilograms","0.0109","cubic meters","Standard-Size","7.23","0.0","0.077","2026-04","7.5","weeks","40.0","0.0","0.47","0.0051","3.0816","0.0","CAD","3.0816","--","N","N","0.0","--","0.13"
"B0BS2BVL3Q","X004R4A7VX","VIVOSUN GrowHub Controller E42A+ for Grow Tent, Smart Environmental WiFi-Controller with Temperature, Humidity, VPD, Timer, Cycle, Schedule Controls, Cooling Ventilation Lighting Programming","'YOW3'","CA","18.69","11.61","7.39","centimeters","0.7","kilograms","0.0016","cubic meters","Standard-Size","2.43","0.0","0.0037","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.1497","0.0","CAD","0.1497","--","N","N","0.0","--","0.1"
"B0BQF568WN","X004R4ADCV","VIVOSUN T4 4"" Inline Duct Fan & Temperature Humidity Controller, E42A+ WiFi-App Control AeroZesh Grow Tent Fan& Smart Thermostat, 210 CFM EC Motor Exhaust Fan for Heating Cooling, Greenhouse Accessory","'YOW3'","CA","32.5","24.8","19.7","centimeters","2.58","kilograms","0.0159","cubic meters","Standard-Size","13.77","0.0","0.2175","2026-04","7.5","weeks","40.0","0.0","13.7","0.2175","8.7012","0.0","CAD","8.7012","--","N","N","0.0","--","0.07"
"B0C6QK97P2","X004R4F5Y7","VIVOSUN G4 4"" Inline Duct Fan & Temperature Humidity Controller, E42A+ WiFi-App Control AeroZesh Grow Tent Fan& Smart Thermostat, 195 CFM EC Motor Exhaust Fan for Heating Cooling, Greenhouse Accessory","'YOW3'","CA","32.79","24.1","19.81","centimeters","2.85","kilograms","0.0157","cubic meters","Standard-Size","0.57","0.0","0.0078","2026-04","7.5","weeks","40.0","0.0","0.5","0.0078","0.3132","0.0","CAD","0.3132","--","N","N","0.0","--","0.07"
"B0DLKWJXSV","X004R4QJQ5","VIVOSUN 3-Pack Jewelry Loupe, 30X/60X/90X Eye Loupe with UV/LED Lights, Foldable Magnifiers for Jewelry, Gems, Watches, Coins, and Stamps","'YOW3'","CA","10.31","6.81","5.99","centimeters","0.15","kilograms","4.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.03","0.0","6.0E-4","0.0","CAD","6.0E-4","--","N","N","0.0","--","0.0"
"B0FHQ7WGSX","X004RIQXCV","VIVOSUN 4 Inch Flexible Aluminum Ducting, 25 Feet Long Flex Air Duct with 2 Clamps, Heavy-Duty Multi-Layer Dryer Hose Vent Kit for Heating Cooling Ventilation and Exhaust","'YOW3'","CA","39.29","12.6","12.2","centimeters","1.08","kilograms","0.006","cubic meters","Standard-Size","8.77","0.0","0.0527","2026-04","7.5","weeks","40.0","0.0","0.43","0.0026","2.1098","0.0","CAD","2.1098","--","N","N","0.0","--","0.03"
"B0FHQ5RMQ2","X004RISGFD","VIVOSUN 8'' Flexible Aluminum Duct, 8 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Systems, 2 Clamps Included","'YOW3'","CA","24.7","22.2","11.9","centimeters","0.65","kilograms","0.0065","cubic meters","Standard-Size","1.9","0.0","0.0113","2026-04","7.5","weeks","40.0","0.0","0.03","2.0E-4","0.4524","0.0","CAD","0.4524","--","N","N","0.0","--","0.17"
"B08GNZ7M74","X004RRMMEF","VIVOSUN VS2000 LED Grow Light with Samsung LM301 Diodes & Brand Driver Dimmable Lights Sunlike Full Spectrum for Seedling Veg & Bloom Plant Grow Lamps for 4x2/3x3 Grow Tent","'YOW3'","CA","35.51","35.28","12.09","centimeters","4.2","kilograms","0.0151","cubic meters","Oversize","0.33","0.0","0.005","2026-04","9.6","weeks","28.0","0.0","0.0","0.0","0.1414","0.0","CAD","0.1414","--","N","N","0.0","--","0.0"
"B08JG8F18N","X004RRMNFX","VIVOSUN 2-Pack VS1000 LED Grow Light with Samsung LM301 Diodes & Sosen Driver Dimmable Lights Sunlike Full Spectrum for Indoor Plants Seedling Veg and Bloom Plant Grow Lamps for 2x2/3x3 Grow Tent","'YOW3'","CA","37.29","35.51","16.21","centimeters","5.47","kilograms","0.0215","cubic meters","Oversize","0.27","0.0","0.0057","2026-04","9.6","weeks","28.0","0.0","0.23","0.005","0.1602","0.0","CAD","0.1602","--","N","N","0.0","--","0.0"
"B0D8PQQWM3","X004S2Z7H3","VIVOSUN GrowCam C4, 2K QHD WiFi Smart Camera for Grow Tent & VGrow Smart Grow Box, Timelapse, Night Vision, SD Card Storage, 2-Way Audio, App Control","'YOW3'","CA","10.49","9.4","6.2","centimeters","0.27","kilograms","6.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.03","0.0","8.0E-4","0.0","CAD","8.0E-4","--","N","N","0.0","--","0.0"
"B0FLX5613D","X004SO59HJ","VIVOSUN Battery Powered Sprayer 0.5Gallon, Electric Spray Bottle USB Rechargeable, Automatic Water Pump Plant Mister with Adjustable Pressure, Easy to Refill, 2.2 Ah Battery","'YOW3'","CA","21.2","19.4","17.2","centimeters","0.62","kilograms","0.0071","cubic meters","Standard-Size","0.1","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0","0.0","CAD","0.0","--","N","N","0.0283","FBA_NEW_SELECTION:0.0283","0.0"
"B0G2L2YNCT","X004X0I7V3","VIVOSUN T5 Grow Lights for Indoor Plants, 5000K Full Spectrum 56W (8 x 7W), 1FT LED Plant Light Strip with Timer & Dimming Controller for Seed Starting, Hydroponics, SGS Compatible, Linkable, 8-Pack","'YOW3'","CA","31.5","20.09","6.1","centimeters","1.12","kilograms","0.0039","cubic meters","Standard-Size","0.93","0.0","0.0036","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.144","0.0","CAD","0.144","--","N","N","0.0","--","0.0"
"B0G2KSYQFB","X004X0SPHT","VIVOSUN T5 Grow Lights for Indoor Plants, 5000K Full Spectrum 28W (4 x 7W), 1FT LED Plant Light Strip with Timer & Dimming Controller for Seed Starting, Greenhouse, SGS Compatible, Linkable, 4-Pack","'YOW3'","CA","30.71","10.11","6.2","centimeters","0.54","kilograms","0.0019","cubic meters","Standard-Size","1.87","0.0","0.0036","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.1437","0.0","CAD","0.1437","--","N","N","0.0","--","0.0"
"B0G4MBQ2VD","X004XK33XZ","VIVOSUN Grow Tent High CFM Kit, Heavy-Duty Mounting Bars, High Airflow Support Pole Kit 24""-36"" Adjustable, Suitable for 2’×2’, 2.3’×2.3’, 2.7’×2.7’, and 3’×3’ Tents, 4-Pack","'YOW3'","CA","39.29","11.61","9.6","centimeters","1.14","kilograms","0.0044","cubic meters","Standard-Size","0.3","0.0","0.0013","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0526","0.0","CAD","0.0526","--","N","N","0.0","--","0.0"
"B0D977XGTM","X004XNASKD","VIVOSUN 240 L/64 Gal Water Bladder, Foldable and Portable Water Storage Bag for RV, Camping, Garden Watering, Agricultural Irrigation, Drought Resistance, Firefighting","'YOW3'","CA","26.7","24.31","17.2","centimeters","2.59","kilograms","0.0112","cubic meters","Standard-Size","0.27","0.0","0.003","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.119","0.0","CAD","0.119","--","N","N","0.0","--","0.0"
"B0D97767J9","X004XNFHMH","VIVOSUN 540 L/143 Gal Water Storage Bladder, Foldable and Portable Water Tank, Water Storage Bag Containers for RV, Camping, Garden, Irrigation, Drought Resistance, Firefighting","'YOW3'","CA","39.9","28.4","19.0","centimeters","4.51","kilograms","0.0215","cubic meters","Standard-Size","0.13","0.0","0.0029","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.1148","0.0","CAD","0.1148","--","N","N","0.0","--","0.0"
"B0D976XCDW","X004XNLJFV","VIVOSUN 110 L/30 Gal Water Storage Bladder, Foldable and Portable Water Tank, Water Storage Bag Containers for RV, Camping, Garden, Irrigation, Drought Resistance, Firefighting","'YOW3'","CA","27.79","23.6","12.4","centimeters","1.86","kilograms","0.0081","cubic meters","Standard-Size","0.33","0.0","0.0027","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.1084","0.0","CAD","0.1084","--","N","N","0.0","--","0.0"
"B0GC67FFYW","X004YEPG0D","VIVOSUN AeroWave A6 Grow Tent Clip Fan, 6"" Auto Oscillating Fan, Secure Non-Slip Clamp, Strong Air Circulating, and Low Noise, for Hydroponic Ventilation, 1-Pack","'YOW3'","CA","25.91","21.41","19.3","centimeters","1.47","kilograms","0.0107","cubic meters","Standard-Size","0.47","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0","0.0","CAD","0.0","--","N","N","0.1428","FBA_NEW_SELECTION:0.1428","0.13"
"B00VWU37QG","X000WAEDU7","VIVOSUN 5-Pack 15 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR2'","CA","33.0","28.6","9.4","centimeters","1.25","kilograms","0.0089","cubic meters","Standard-Size","10.13","0.0","0.0866","2026-04","7.5","weeks","40.0","0.0","0.47","0.0041","3.4661","0.0","CAD","3.4661","--","N","N","0.0","--","0.37"
"B016MKY7C8","X000Y40U1R","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","'YVR2'","CA","26.8","11.4","11.1","centimeters","0.74","kilograms","0.0034","cubic meters","Standard-Size","0.83","0.2","0.0021","2026-04","7.5","weeks","40.0","0.0","0.63","0.0021","0.0859","0.0","CAD","0.0859","--","N","N","0.0","--","0.0"
"B01C82SZRM","X00168MM39","VIVOSUN 6 Inch Inline Duct Fan 240 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","'YVR2'","CA","19.7","17.3","16.3","centimeters","1.29","kilograms","0.0056","cubic meters","Standard-Size","0.47","0.0","0.0011","2026-04","7.5","weeks","40.0","0.0","0.1","6.0E-4","0.0444","0.0","CAD","0.0444","--","N","N","0.0","--","0.27"
"B00VWU2UDC","X0016HFB8N","VIVOSUN 5-Pack 20 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","'YVR2'","CA","40.4","28.2","6.5","centimeters","1.52","kilograms","0.0074","cubic meters","Standard-Size","38.73","0.0","0.2819","2026-04","7.5","weeks","40.0","0.0","9.87","0.0731","11.2764","0.0","CAD","11.2764","--","N","N","0.0","--","0.67"
"B010UCCMW6","X0018L0WB3","VIVOSUN 6 Inch 25 Feet Non-Insulated Flex Air Aluminum Duct for Ventilation, 2 Clamps Included","'YVR2'","CA","33.02","17.02","16.51","centimeters","1.24","kilograms","0.0093","cubic meters","Standard-Size","7.27","0.0","0.0674","2026-04","7.5","weeks","40.0","0.0","1.3","0.0121","2.6971","0.0","CAD","2.6971","--","N","N","0.0","--","0.0"
"B01EWH83FU","X0018MEL55","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","'YVR2'","CA","22.2","8.0","1.4","centimeters","0.07","kilograms","2.0E-4","cubic meters","Standard-Size","2.93","0.0","7.0E-4","2026-04","7.5","weeks","40.0","0.0","0.33","1.0E-4","0.0275","0.0","CAD","0.0275","--","N","N","0.0","--","0.17"
"B01EUURUVM","X0018MPHIZ","VIVOSUN 4 Inch 25 Feet Non-Insulated Flex Air Aluminum Duct for Ventilation, 2 Clamps Included","'YVR2'","CA","43.94","11.68","11.43","centimeters","0.84","kilograms","0.0059","cubic meters","Standard-Size","0.23","0.0","0.001","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0391","0.0","CAD","0.0391","--","N","N","0.0","--","0.07"
"B00UBLDUBO","X001BA59YB","VIVOSUN 5-Pack 2 Gallons Heavy Duty Thickened Nonwoven Fabric Pots Grow Bags with Handles","'YVR2'","CA","35.29","23.2","3.4","centimeters","0.32","kilograms","0.0028","cubic meters","Standard-Size","0.23","0.0","6.0E-4","2026-04","7.5","weeks","40.0","0.0","0.23","6.0E-4","0.026","0.0","CAD","0.026","--","N","N","0.0","--","0.0"
"B00UBLDSAW","X001BBLIKT","VIVOSUN 5-Pack 1 Gallon Heavy Duty Thickened Nonwoven Fabric Pots Grow Bags with Handles","'YVR2'","CA","22.5","16.2","4.0","centimeters","0.29","kilograms","0.0015","cubic meters","Standard-Size","0.27","0.0","4.0E-4","2026-04","7.5","weeks","40.0","0.0","0.2","3.0E-4","0.0156","0.0","CAD","0.0156","--","N","N","0.0","--","0.0"
"B01M7S46YZ","X001KCU7VP","VIVOSUN D4 4 Inch 195 CFM Inline Duct Ventilation Fan HVAC Vent Blower for Hydroponics Grow Tent","'YVR2'","CA","20.6","19.4","17.6","centimeters","1.16","kilograms","0.007","cubic meters","Standard-Size","13.53","0.0","0.0933","2026-04","7.5","weeks","40.0","0.0","4.57","0.0321","3.7327","0.0","CAD","3.7327","--","N","N","0.0","--","0.27"
"B06Y1XVD1Q","X001M1SRCP","VIVOSUN 2-Pack Curved Gardening Scissors 6.5 Inch Hand Pruner Shear with Titanium Coated Precision Blades (Curved Blades)","'YVR2'","CA","24.2","9.4","2.5","centimeters","0.15","kilograms","6.0E-4","cubic meters","Standard-Size","0.2","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.1","1.0E-4","0.0045","0.0","CAD","0.0045","--","N","N","0.0","--","0.0"
"B06Y1XVD1P","X001M23OUT","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Titanium Coated Curved Precision Blades 1-Pack","'YVR2'","CA","21.7","7.1","1.4","centimeters","0.07","kilograms","2.0E-4","cubic meters","Standard-Size","2.3","0.0","5.0E-4","2026-04","7.5","weeks","40.0","0.0","1.8","4.0E-4","0.0187","0.0","CAD","0.0187","--","N","N","0.0","--","0.13"
"B074FV367K","X001QWLSR1","VIVOSUN 4 Inch 8 Feet Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation w/Two 4 Inch Stainless Steel Clamps","'YVR2'","CA","17.7","11.7","11.6","centimeters","0.34","kilograms","0.0024","cubic meters","Standard-Size","1.27","0.0","0.003","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.1217","0.0","CAD","0.1217","--","N","N","0.0","--","0.0"
"B01M4K63LJ","X001RKA0VH","VIVOSUN Indoor Hydroponics LED Grow Room Glasses with Glasses Case","'YVR2'","CA","17.9","9.3","6.5","centimeters","0.14","kilograms","0.0011","cubic meters","Standard-Size","0.07","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.07","1.0E-4","0.0029","0.0","CAD","0.0029","--","N","N","0.0","--","0.0"
"B01DNUIHWG","X001S0NH93","VIVOSUN 164 Feet (50m) PE-Coated Twist Ties, Garden Plant Ties with Cutter for Gardening, Outdoor Garden Twine Reuseable for Climbing Supporting Plants Tomatoes, Office Home Organization (Green)","'YVR2'","CA","17.4","11.0","2.4","centimeters","0.1","kilograms","5.0E-4","cubic meters","Standard-Size","0.1","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.1","0.0","0.0018","0.0","CAD","0.0018","--","N","N","0.0","--","0.0"
"B07L4FWW1F","X0026R0BV9","VIVOSUN 6 Inch 100-Pack Garden Stakes, Galvanized Steel Landscape Stapes 11 Gauge U-Shaped Pins for Weed Barrier Fabric, Ground Cover, Soaker Hose, Irrigation Tubing, Holding Fence","'YVR2'","CA","16.7","16.4","4.5","centimeters","1.84","kilograms","0.0012","cubic meters","Standard-Size","0.6","0.0","7.0E-4","2026-04","7.5","weeks","40.0","0.0","0.43","5.0E-4","0.0263","0.0","CAD","0.0263","--","N","N","0.0","--","0.07"
